Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Kenya,KEN,2015,Poverty Gap reduction (%) -  International Private Transfers -1st quintile (poorest),per_pr_ip_p1_tot,0.855636676
Kenya,KEN,2005,Poverty Gap reduction (%) -  International Private Transfers -1st quintile (poorest),per_pr_ip_p1_tot,0.640202883
Kenya,KEN,2015,Poverty Gap reduction (%) -  International Private Transfers - 1st quintile (poorest) -urban,per_pr_ip_p1_urb,5.685520286
Kenya,KEN,2005,Poverty Gap reduction (%) -  International Private Transfers - 1st quintile (poorest) -urban,per_pr_ip_p1_urb,20.09894435
Kenya,KEN,2015,Adequacy of benefits in extreme poor (<$2.15 a day) (%) - All Social Assistance  (preT),per_sa_allsa.adq_ep_preT_tot,11.53330982
Kenya,KEN,2005,Adequacy of benefits in extreme poor (<$2.15 a day) (%) - All Social Assistance  (preT),per_sa_allsa.adq_ep_preT_tot,13.59706112
Kenya,KEN,2015,Adequacy of benefits in extreme poor (<$2.15 a day) (%) - All Social Assistance,per_sa_allsa.adq_ep_tot,9.145754096
Kenya,KEN,2005,Adequacy of benefits in extreme poor (<$2.15 a day) (%) - All Social Assistance,per_sa_allsa.adq_ep_tot,4.894255371
Kenya,KEN,2015,Adequacy of benefits (%) - All Social Assistance (preT),per_sa_allsa.adq_pop_preT_tot,5.988364071
Kenya,KEN,2005,Adequacy of benefits (%) - All Social Assistance (preT),per_sa_allsa.adq_pop_preT_tot,8.009061378
Kenya,KEN,2015,Adequacy of benefits (%) - All Social Assistance -rural,per_sa_allsa.adq_pop_rur,6.419962056
Kenya,KEN,2005,Adequacy of benefits (%) - All Social Assistance -rural,per_sa_allsa.adq_pop_rur,6.176148513
Kenya,KEN,2015,Adequacy of benefits (%) - All Social Assistance -urban,per_sa_allsa.adq_pop_urb,5.355772503
Kenya,KEN,2005,Adequacy of benefits (%) - All Social Assistance -urban,per_sa_allsa.adq_pop_urb,13.31343628
Kenya,KEN,2015,Adequacy of benefits in 1st quintile (poorest) (%) - All Social Assistance (preT),per_sa_allsa.adq_q1_preT_tot,13.08369339
Kenya,KEN,2005,Adequacy of benefits in 1st quintile (poorest) (%) - All Social Assistance (preT),per_sa_allsa.adq_q1_preT_tot,16.38858805
Kenya,KEN,2015,Adequacy of benefits in 1st quintile (poorest) (%) - All Social Assistance -rural,per_sa_allsa.adq_q1_rur,10.5630142
Kenya,KEN,2005,Adequacy of benefits in 1st quintile (poorest) (%) - All Social Assistance -rural,per_sa_allsa.adq_q1_rur,5.10050655
Kenya,KEN,2015,Adequacy of benefits in 1st quintile (poorest) (%) - All Social Assistance,per_sa_allsa.adq_q1_tot,9.904464126
Kenya,KEN,2005,Adequacy of benefits in 1st quintile (poorest) (%) - All Social Assistance,per_sa_allsa.adq_q1_tot,5.065866104
Kenya,KEN,2015,Adequacy of benefits in 1st quintile (poorest) (%) - All Social Assistance -urban,per_sa_allsa.adq_q1_urb,7.849895035
Kenya,KEN,2005,Adequacy of benefits in 1st quintile (poorest) (%) - All Social Assistance -urban,per_sa_allsa.adq_q1_urb,6.496215952
Kenya,KEN,2015,Adequacy of benefits in 2nd quintile (%) - All Social Assistance (preT),per_sa_allsa.adq_q2_preT_tot,6.30466168
Kenya,KEN,2005,Adequacy of benefits in 2nd quintile (%) - All Social Assistance (preT),per_sa_allsa.adq_q2_preT_tot,2.762919166
Kenya,KEN,2015,Adequacy of benefits in 2nd quintile (%) - All Social Assistance -rural,per_sa_allsa.adq_q2_rur,7.303468346
Kenya,KEN,2005,Adequacy of benefits in 2nd quintile (%) - All Social Assistance -rural,per_sa_allsa.adq_q2_rur,5.985379272
Kenya,KEN,2015,Adequacy of benefits in 2nd quintile (%) - All Social Assistance,per_sa_allsa.adq_q2_tot,6.498971149
Kenya,KEN,2005,Adequacy of benefits in 2nd quintile (%) - All Social Assistance,per_sa_allsa.adq_q2_tot,5.241091695
Kenya,KEN,2015,Adequacy of benefits in 2nd quintile (%) - All Social Assistance -urban,per_sa_allsa.adq_q2_urb,6.336982155
Kenya,KEN,2005,Adequacy of benefits in 2nd quintile (%) - All Social Assistance -urban,per_sa_allsa.adq_q2_urb,4.120891226
Kenya,KEN,2015,Adequacy of benefits in 3rd quintile (%) - All Social Assistance (preT),per_sa_allsa.adq_q3_preT_tot,4.55420967
Kenya,KEN,2005,Adequacy of benefits in 3rd quintile (%) - All Social Assistance (preT),per_sa_allsa.adq_q3_preT_tot,3.786066964
Kenya,KEN,2015,Adequacy of benefits in 3rd quintile (%) - All Social Assistance -rural,per_sa_allsa.adq_q3_rur,6.815985311
Kenya,KEN,2005,Adequacy of benefits in 3rd quintile (%) - All Social Assistance -rural,per_sa_allsa.adq_q3_rur,3.051608808
Kenya,KEN,2015,Adequacy of benefits in 3rd quintile (%) - All Social Assistance,per_sa_allsa.adq_q3_tot,6.128479397
Kenya,KEN,2005,Adequacy of benefits in 3rd quintile (%) - All Social Assistance,per_sa_allsa.adq_q3_tot,7.164045438
Kenya,KEN,2015,Adequacy of benefits in 3rd quintile (%) - All Social Assistance -urban,per_sa_allsa.adq_q3_urb,4.517440489
Kenya,KEN,2005,Adequacy of benefits in 3rd quintile (%) - All Social Assistance -urban,per_sa_allsa.adq_q3_urb,11.07459258
Kenya,KEN,2015,Adequacy of benefits in 4th quintile (%) - All Social Assistance (preT),per_sa_allsa.adq_q4_preT_tot,4.326060804
Kenya,KEN,2005,Adequacy of benefits in 4th quintile (%) - All Social Assistance (preT),per_sa_allsa.adq_q4_preT_tot,6.64089155
Kenya,KEN,2015,Adequacy of benefits in 4th quintile (%) - All Social Assistance -rural,per_sa_allsa.adq_q4_rur,4.521905532
Kenya,KEN,2005,Adequacy of benefits in 4th quintile (%) - All Social Assistance -rural,per_sa_allsa.adq_q4_rur,8.335910463
Kenya,KEN,2015,Adequacy of benefits in 4th quintile (%) - All Social Assistance,per_sa_allsa.adq_q4_tot,5.105092922
Kenya,KEN,2005,Adequacy of benefits in 4th quintile (%) - All Social Assistance,per_sa_allsa.adq_q4_tot,3.636355787
Kenya,KEN,2015,Adequacy of benefits in 4th quintile (%) - All Social Assistance -urban,per_sa_allsa.adq_q4_urb,2.493537454
Kenya,KEN,2005,Adequacy of benefits in 4th quintile (%) - All Social Assistance -urban,per_sa_allsa.adq_q4_urb,5.544654614
Kenya,KEN,2015,Adequacy of benefits in 5th quintile (richest) (%) - All Social Assistance (preT),per_sa_allsa.adq_q5_preT_tot,4.301118117
Kenya,KEN,2005,Adequacy of benefits in 5th quintile (richest) (%) - All Social Assistance (preT),per_sa_allsa.adq_q5_preT_tot,10.43628412
Kenya,KEN,2015,Adequacy of benefits in 5th quintile (richest) (%) - All Social Assistance -rural,per_sa_allsa.adq_q5_rur,5.420284777
Kenya,KEN,2005,Adequacy of benefits in 5th quintile (richest) (%) - All Social Assistance -rural,per_sa_allsa.adq_q5_rur,7.429694272
Kenya,KEN,2015,Adequacy of benefits in 5th quintile (richest) (%) - All Social Assistance,per_sa_allsa.adq_q5_tot,4.743287653
Kenya,KEN,2005,Adequacy of benefits in 5th quintile (richest) (%) - All Social Assistance,per_sa_allsa.adq_q5_tot,13.8742106
Kenya,KEN,2015,Adequacy of benefits in 5th quintile (richest) (%) - All Social Assistance -urban,per_sa_allsa.adq_q5_urb,7.069268165
Kenya,KEN,2005,Adequacy of benefits in 5th quintile (richest) (%) - All Social Assistance -urban,per_sa_allsa.adq_q5_urb,18.4371552
Kenya,KEN,2015,Average per capita transfer held by extreme poor (<$2.15 a day) - All Social Assistance  (preT),per_sa_allsa.avt_ep_preT_tot,0.060941691
Kenya,KEN,2005,Average per capita transfer held by extreme poor (<$2.15 a day) - All Social Assistance  (preT),per_sa_allsa.avt_ep_preT_tot,0.14415728
Kenya,KEN,2015,Average per capita transfer held by extreme poor (<$2.15 a day) - All Social Assistance,per_sa_allsa.avt_ep_tot,0.041360344
Kenya,KEN,2005,Average per capita transfer held by extreme poor (<$2.15 a day) - All Social Assistance,per_sa_allsa.avt_ep_tot,0.045079037
Kenya,KEN,2015,Average per capita transfer - All Social Assistance (preT),per_sa_allsa.avt_pop_preT_tot,0.052422897
Kenya,KEN,2005,Average per capita transfer - All Social Assistance (preT),per_sa_allsa.avt_pop_preT_tot,0.182581068
Kenya,KEN,2015,Average per capita transfer - All Social Assistance -rural,per_sa_allsa.avt_pop_rur,0.049475638
Kenya,KEN,2005,Average per capita transfer - All Social Assistance -rural,per_sa_allsa.avt_pop_rur,0.115975353
Kenya,KEN,2015,Average per capita transfer - All Social Assistance,per_sa_allsa.avt_pop_tot,0.052422897
Kenya,KEN,2005,Average per capita transfer - All Social Assistance,per_sa_allsa.avt_pop_tot,0.182581068
Kenya,KEN,2015,Average per capita transfer - All Social Assistance -urban,per_sa_allsa.avt_pop_urb,0.058550834
Kenya,KEN,2005,Average per capita transfer - All Social Assistance -urban,per_sa_allsa.avt_pop_urb,0.797367513
Kenya,KEN,2015,Average per capita transfer held by 1st quintile (poorest) - All Social Assistance (preT),per_sa_allsa.avt_q1_preT_tot,0.062416766
Kenya,KEN,2005,Average per capita transfer held by 1st quintile (poorest) - All Social Assistance (preT),per_sa_allsa.avt_q1_preT_tot,0.160486228
Kenya,KEN,2015,Average per capita transfer held by 1st quintile (poorest) - All Social Assistance -rural,per_sa_allsa.avt_q1_rur,0.038224616
Kenya,KEN,2005,Average per capita transfer held by 1st quintile (poorest) - All Social Assistance -rural,per_sa_allsa.avt_q1_rur,0.037083672
Kenya,KEN,2015,Average per capita transfer held by 1st quintile (poorest) - All Social Assistance,per_sa_allsa.avt_q1_tot,0.040293835
Kenya,KEN,2005,Average per capita transfer held by 1st quintile (poorest) - All Social Assistance,per_sa_allsa.avt_q1_tot,0.041852404
Kenya,KEN,2015,Average per capita transfer held by 1st quintile (poorest) - All Social Assistance -urban,per_sa_allsa.avt_q1_urb,0.049496644
Kenya,KEN,2005,Average per capita transfer held by 1st quintile (poorest) - All Social Assistance -urban,per_sa_allsa.avt_q1_urb,0.08060037
Kenya,KEN,2015,Average per capita transfer held by 2nd quintile - All Social Assistance (preT),per_sa_allsa.avt_q2_preT_tot,0.045979235
Kenya,KEN,2005,Average per capita transfer held by 2nd quintile - All Social Assistance (preT),per_sa_allsa.avt_q2_preT_tot,0.048130363
Kenya,KEN,2015,Average per capita transfer held by 2nd quintile - All Social Assistance -rural,per_sa_allsa.avt_q2_rur,0.042708341
Kenya,KEN,2005,Average per capita transfer held by 2nd quintile - All Social Assistance -rural,per_sa_allsa.avt_q2_rur,0.095741124
Kenya,KEN,2015,Average per capita transfer held by 2nd quintile - All Social Assistance,per_sa_allsa.avt_q2_tot,0.045441604
Kenya,KEN,2005,Average per capita transfer held by 2nd quintile - All Social Assistance,per_sa_allsa.avt_q2_tot,0.091530803
Kenya,KEN,2015,Average per capita transfer held by 2nd quintile - All Social Assistance -urban,per_sa_allsa.avt_q2_urb,0.048083094
Kenya,KEN,2005,Average per capita transfer held by 2nd quintile - All Social Assistance -urban,per_sa_allsa.avt_q2_urb,0.111261213
Kenya,KEN,2015,Average per capita transfer held by 3rd quintile - All Social Assistance (preT),per_sa_allsa.avt_q3_preT_tot,0.033337371
Kenya,KEN,2005,Average per capita transfer held by 3rd quintile - All Social Assistance (preT),per_sa_allsa.avt_q3_preT_tot,0.087701209
Kenya,KEN,2015,Average per capita transfer held by 3rd quintile - All Social Assistance -rural,per_sa_allsa.avt_q3_rur,0.049947189
Kenya,KEN,2005,Average per capita transfer held by 3rd quintile - All Social Assistance -rural,per_sa_allsa.avt_q3_rur,0.062856121
Kenya,KEN,2015,Average per capita transfer held by 3rd quintile - All Social Assistance,per_sa_allsa.avt_q3_tot,0.04714654
Kenya,KEN,2005,Average per capita transfer held by 3rd quintile - All Social Assistance,per_sa_allsa.avt_q3_tot,0.164333436
Kenya,KEN,2015,Average per capita transfer held by 3rd quintile - All Social Assistance -urban,per_sa_allsa.avt_q3_urb,0.04976734
Kenya,KEN,2005,Average per capita transfer held by 3rd quintile - All Social Assistance -urban,per_sa_allsa.avt_q3_urb,0.445362984
Kenya,KEN,2015,Average per capita transfer held by 4th quintile - All Social Assistance (preT),per_sa_allsa.avt_q4_preT_tot,0.048399019
Kenya,KEN,2005,Average per capita transfer held by 4th quintile - All Social Assistance (preT),per_sa_allsa.avt_q4_preT_tot,0.225393571
Kenya,KEN,2015,Average per capita transfer held by 4th quintile - All Social Assistance -rural,per_sa_allsa.avt_q4_rur,0.039587079
Kenya,KEN,2005,Average per capita transfer held by 4th quintile - All Social Assistance -rural,per_sa_allsa.avt_q4_rur,0.20479244
Kenya,KEN,2015,Average per capita transfer held by 4th quintile - All Social Assistance,per_sa_allsa.avt_q4_tot,0.056845923
Kenya,KEN,2005,Average per capita transfer held by 4th quintile - All Social Assistance,per_sa_allsa.avt_q4_tot,0.116856573
Kenya,KEN,2015,Average per capita transfer held by 4th quintile - All Social Assistance -urban,per_sa_allsa.avt_q4_urb,0.035443857
Kenya,KEN,2005,Average per capita transfer held by 4th quintile - All Social Assistance -urban,per_sa_allsa.avt_q4_urb,0.338599108
Kenya,KEN,2015,Average per capita transfer held by 5th quintile (richest) - All Social Assistance (preT),per_sa_allsa.avt_q5_preT_tot,0.073425301
Kenya,KEN,2005,Average per capita transfer held by 5th quintile (richest) - All Social Assistance (preT),per_sa_allsa.avt_q5_preT_tot,0.696217471
Kenya,KEN,2015,Average per capita transfer held by 5th quintile (richest) - All Social Assistance -rural,per_sa_allsa.avt_q5_rur,0.089661375
Kenya,KEN,2005,Average per capita transfer held by 5th quintile (richest) - All Social Assistance -rural,per_sa_allsa.avt_q5_rur,0.324901689
Kenya,KEN,2015,Average per capita transfer held by 5th quintile (richest) - All Social Assistance,per_sa_allsa.avt_q5_tot,0.08537086
Kenya,KEN,2005,Average per capita transfer held by 5th quintile (richest) - All Social Assistance,per_sa_allsa.avt_q5_tot,0.97647745
Kenya,KEN,2015,Average per capita transfer held by 5th quintile (richest) - All Social Assistance -urban,per_sa_allsa.avt_q5_urb,0.144060046
Kenya,KEN,2005,Average per capita transfer held by 5th quintile (richest) - All Social Assistance -urban,per_sa_allsa.avt_q5_urb,3.527483776
Kenya,KEN,2015,Benefits incidence in extreme poor (<$2.15 a day) (%) - All Social Assistance  (preT),per_sa_allsa.ben_ep_preT_tot,39.2150581
Kenya,KEN,2005,Benefits incidence in extreme poor (<$2.15 a day) (%) - All Social Assistance  (preT),per_sa_allsa.ben_ep_preT_tot,33.65259276
Kenya,KEN,2015,Benefits incidence in extreme poor (<$2.15 a day) (%) - All Social Assistance,per_sa_allsa.ben_ep_tot,25.6035506
Kenya,KEN,2005,Benefits incidence in extreme poor (<$2.15 a day) (%) - All Social Assistance,per_sa_allsa.ben_ep_tot,10.02037701
Kenya,KEN,2015,Benefits incidence in 1st quintile (poorest) (%) - All Social Assistance (preT),per_sa_allsa.ben_q1_preT_tot,32.14738256
Kenya,KEN,2005,Benefits incidence in 1st quintile (poorest) (%) - All Social Assistance (preT),per_sa_allsa.ben_q1_preT_tot,31.40467469
Kenya,KEN,2015,Benefits incidence in 1st quintile (poorest) (%) - All Social Assistance -rural,per_sa_allsa.ben_q1_rur,20.73001493
Kenya,KEN,2005,Benefits incidence in 1st quintile (poorest) (%) - All Social Assistance -rural,per_sa_allsa.ben_q1_rur,9.927104599
Kenya,KEN,2015,Benefits incidence in 1st quintile (poorest) (%) - All Social Assistance -urban,per_sa_allsa.ben_q1_urb,21.4592411
Kenya,KEN,2005,Benefits incidence in 1st quintile (poorest) (%) - All Social Assistance -urban,per_sa_allsa.ben_q1_urb,2.928452625
Kenya,KEN,2015,Benefits incidence in 2nd quintile (%) - All Social Assistance (preT),per_sa_allsa.ben_q2_preT_tot,18.30362762
Kenya,KEN,2005,Benefits incidence in 2nd quintile (%) - All Social Assistance (preT),per_sa_allsa.ben_q2_preT_tot,5.844655501
Kenya,KEN,2015,Benefits incidence in 2nd quintile (%) - All Social Assistance -rural,per_sa_allsa.ben_q2_rur,17.45798068
Kenya,KEN,2005,Benefits incidence in 2nd quintile (%) - All Social Assistance -rural,per_sa_allsa.ben_q2_rur,19.4038704
Kenya,KEN,2015,Benefits incidence in 2nd quintile (%) - All Social Assistance,per_sa_allsa.ben_q2_tot,18.32275854
Kenya,KEN,2005,Benefits incidence in 2nd quintile (%) - All Social Assistance,per_sa_allsa.ben_q2_tot,11.55409365
Kenya,KEN,2015,Benefits incidence in 2nd quintile (%) - All Social Assistance -urban,per_sa_allsa.ben_q2_urb,16.7484242
Kenya,KEN,2005,Benefits incidence in 2nd quintile (%) - All Social Assistance -urban,per_sa_allsa.ben_q2_urb,2.259919297
Kenya,KEN,2015,Benefits incidence in 3rd quintile (%) - All Social Assistance (preT),per_sa_allsa.ben_q3_preT_tot,12.27982715
Kenya,KEN,2005,Benefits incidence in 3rd quintile (%) - All Social Assistance (preT),per_sa_allsa.ben_q3_preT_tot,8.980607546
Kenya,KEN,2015,Benefits incidence in 3rd quintile (%) - All Social Assistance -rural,per_sa_allsa.ben_q3_rur,19.22805378
Kenya,KEN,2005,Benefits incidence in 3rd quintile (%) - All Social Assistance -rural,per_sa_allsa.ben_q3_rur,9.777241482
Kenya,KEN,2015,Benefits incidence in 3rd quintile (%) - All Social Assistance,per_sa_allsa.ben_q3_tot,17.575313
Kenya,KEN,2005,Benefits incidence in 3rd quintile (%) - All Social Assistance,per_sa_allsa.ben_q3_tot,16.60628779
Kenya,KEN,2015,Benefits incidence in 3rd quintile (%) - All Social Assistance -urban,per_sa_allsa.ben_q3_urb,18.76747671
Kenya,KEN,2005,Benefits incidence in 3rd quintile (%) - All Social Assistance -urban,per_sa_allsa.ben_q3_urb,10.75981364
Kenya,KEN,2015,Benefits incidence in 4th quintile (%) - All Social Assistance (preT),per_sa_allsa.ben_q4_preT_tot,16.82765255
Kenya,KEN,2005,Benefits incidence in 4th quintile (%) - All Social Assistance (preT),per_sa_allsa.ben_q4_preT_tot,16.98193489
Kenya,KEN,2015,Benefits incidence in 4th quintile (%) - All Social Assistance -rural,per_sa_allsa.ben_q4_rur,14.89923898
Kenya,KEN,2005,Benefits incidence in 4th quintile (%) - All Social Assistance -rural,per_sa_allsa.ben_q4_rur,27.10132991
Kenya,KEN,2015,Benefits incidence in 4th quintile (%) - All Social Assistance,per_sa_allsa.ben_q4_tot,20.07629204
Kenya,KEN,2005,Benefits incidence in 4th quintile (%) - All Social Assistance,per_sa_allsa.ben_q4_tot,8.863390947
Kenya,KEN,2015,Benefits incidence in 4th quintile (%) - All Social Assistance -urban,per_sa_allsa.ben_q4_urb,11.7657587
Kenya,KEN,2005,Benefits incidence in 4th quintile (%) - All Social Assistance -urban,per_sa_allsa.ben_q4_urb,7.783380228
Kenya,KEN,2015,Benefits incidence in 5th quintile (richest) (%) - All Social Assistance (preT),per_sa_allsa.ben_q5_preT_tot,20.44151013
Kenya,KEN,2005,Benefits incidence in 5th quintile (richest) (%) - All Social Assistance (preT),per_sa_allsa.ben_q5_preT_tot,36.78812737
Kenya,KEN,2015,Benefits incidence in 5th quintile (richest) (%) - All Social Assistance -rural,per_sa_allsa.ben_q5_rur,27.68471163
Kenya,KEN,2005,Benefits incidence in 5th quintile (richest) (%) - All Social Assistance -rural,per_sa_allsa.ben_q5_rur,33.7904536
Kenya,KEN,2015,Benefits incidence in 5th quintile (richest) (%) - All Social Assistance,per_sa_allsa.ben_q5_tot,23.97858461
Kenya,KEN,2005,Benefits incidence in 5th quintile (richest) (%) - All Social Assistance,per_sa_allsa.ben_q5_tot,55.10212422
Kenya,KEN,2015,Benefits incidence in 5th quintile (richest) (%) - All Social Assistance -urban,per_sa_allsa.ben_q5_urb,31.25909929
Kenya,KEN,2005,Benefits incidence in 5th quintile (richest) (%) - All Social Assistance -urban,per_sa_allsa.ben_q5_urb,76.26843421
Kenya,KEN,2015,Beneficiary incidence in extreme poor (<$2.15 a day) (%) - All Social Assistance  (preT),per_sa_allsa.bry_ep_preT_tot,33.7333428
Kenya,KEN,2005,Beneficiary incidence in extreme poor (<$2.15 a day) (%) - All Social Assistance  (preT),per_sa_allsa.bry_ep_preT_tot,42.62237963
Kenya,KEN,2015,Beneficiary incidence in extreme poor (<$2.15 a day) (%) - All Social Assistance,per_sa_allsa.bry_ep_tot,32.45167161
Kenya,KEN,2005,Beneficiary incidence in extreme poor (<$2.15 a day) (%) - All Social Assistance,per_sa_allsa.bry_ep_tot,40.58496519
Kenya,KEN,2015,Beneficiary incidence in 1st quintile (poorest) (%) - All Social Assistance (preT),per_sa_allsa.bry_q1_preT_tot,27.00010007
Kenya,KEN,2005,Beneficiary incidence in 1st quintile (poorest) (%) - All Social Assistance (preT),per_sa_allsa.bry_q1_preT_tot,35.72829346
Kenya,KEN,2015,Beneficiary incidence in 1st quintile (poorest) (%) - All Social Assistance -rural,per_sa_allsa.bry_q1_rur,26.83168106
Kenya,KEN,2005,Beneficiary incidence in 1st quintile (poorest) (%) - All Social Assistance -rural,per_sa_allsa.bry_q1_rur,31.045994
Kenya,KEN,2015,Beneficiary incidence in 1st quintile (poorest) (%) - All Social Assistance,per_sa_allsa.bry_q1_tot,26.08152128
Kenya,KEN,2005,Beneficiary incidence in 1st quintile (poorest) (%) - All Social Assistance,per_sa_allsa.bry_q1_tot,34.35076806
Kenya,KEN,2015,Beneficiary incidence in 1st quintile (poorest) (%) - All Social Assistance -urban,per_sa_allsa.bry_q1_urb,25.38467978
Kenya,KEN,2005,Beneficiary incidence in 1st quintile (poorest) (%) - All Social Assistance -urban,per_sa_allsa.bry_q1_urb,28.97074767
Kenya,KEN,2015,Beneficiary incidence in 2nd quintile (%) - All Social Assistance (preT),per_sa_allsa.bry_q2_preT_tot,20.86875049
Kenya,KEN,2005,Beneficiary incidence in 2nd quintile (%) - All Social Assistance (preT),per_sa_allsa.bry_q2_preT_tot,22.17152269
Kenya,KEN,2015,Beneficiary incidence in 2nd quintile (%) - All Social Assistance -rural,per_sa_allsa.bry_q2_rur,20.22426312
Kenya,KEN,2005,Beneficiary incidence in 2nd quintile (%) - All Social Assistance -rural,per_sa_allsa.bry_q2_rur,23.50474534
Kenya,KEN,2015,Beneficiary incidence in 2nd quintile (%) - All Social Assistance,per_sa_allsa.bry_q2_tot,21.1377238
Kenya,KEN,2005,Beneficiary incidence in 2nd quintile (%) - All Social Assistance,per_sa_allsa.bry_q2_tot,23.04752809
Kenya,KEN,2015,Beneficiary incidence in 2nd quintile (%) - All Social Assistance -urban,per_sa_allsa.bry_q2_urb,20.3945736
Kenya,KEN,2005,Beneficiary incidence in 2nd quintile (%) - All Social Assistance -urban,per_sa_allsa.bry_q2_urb,16.19599669
Kenya,KEN,2015,Beneficiary incidence in 3rd quintile (%) - All Social Assistance (preT),per_sa_allsa.bry_q3_preT_tot,19.30998406
Kenya,KEN,2005,Beneficiary incidence in 3rd quintile (%) - All Social Assistance (preT),per_sa_allsa.bry_q3_preT_tot,18.69630907
Kenya,KEN,2015,Beneficiary incidence in 3rd quintile (%) - All Social Assistance -rural,per_sa_allsa.bry_q3_rur,19.04652198
Kenya,KEN,2005,Beneficiary incidence in 3rd quintile (%) - All Social Assistance -rural,per_sa_allsa.bry_q3_rur,18.03991417
Kenya,KEN,2015,Beneficiary incidence in 3rd quintile (%) - All Social Assistance,per_sa_allsa.bry_q3_tot,19.54223619
Kenya,KEN,2005,Beneficiary incidence in 3rd quintile (%) - All Social Assistance,per_sa_allsa.bry_q3_tot,18.45025475
Kenya,KEN,2015,Beneficiary incidence in 3rd quintile (%) - All Social Assistance -urban,per_sa_allsa.bry_q3_urb,22.07976959
Kenya,KEN,2005,Beneficiary incidence in 3rd quintile (%) - All Social Assistance -urban,per_sa_allsa.bry_q3_urb,19.26411973
Kenya,KEN,2015,Beneficiary incidence in 4th quintile (%) - All Social Assistance (preT),per_sa_allsa.bry_q4_preT_tot,18.22669786
Kenya,KEN,2005,Beneficiary incidence in 4th quintile (%) - All Social Assistance (preT),per_sa_allsa.bry_q4_preT_tot,13.75629214
Kenya,KEN,2015,Beneficiary incidence in 4th quintile (%) - All Social Assistance -rural,per_sa_allsa.bry_q4_rur,18.62095828
Kenya,KEN,2005,Beneficiary incidence in 4th quintile (%) - All Social Assistance -rural,per_sa_allsa.bry_q4_rur,15.34766773
Kenya,KEN,2015,Beneficiary incidence in 4th quintile (%) - All Social Assistance,per_sa_allsa.bry_q4_tot,18.51421047
Kenya,KEN,2005,Beneficiary incidence in 4th quintile (%) - All Social Assistance,per_sa_allsa.bry_q4_tot,13.8484926
Kenya,KEN,2015,Beneficiary incidence in 4th quintile (%) - All Social Assistance -urban,per_sa_allsa.bry_q4_urb,19.4362308
Kenya,KEN,2005,Beneficiary incidence in 4th quintile (%) - All Social Assistance -urban,per_sa_allsa.bry_q4_urb,18.32909299
Kenya,KEN,2015,Beneficiary incidence in 5th quintile (richest) (%) - All Social Assistance (preT),per_sa_allsa.bry_q5_preT_tot,14.59446752
Kenya,KEN,2005,Beneficiary incidence in 5th quintile (richest) (%) - All Social Assistance (preT),per_sa_allsa.bry_q5_preT_tot,9.647582643
Kenya,KEN,2015,Beneficiary incidence in 5th quintile (richest) (%) - All Social Assistance -rural,per_sa_allsa.bry_q5_rur,15.27657556
Kenya,KEN,2005,Beneficiary incidence in 5th quintile (richest) (%) - All Social Assistance -rural,per_sa_allsa.bry_q5_rur,12.06167877
Kenya,KEN,2015,Beneficiary incidence in 5th quintile (richest) (%) - All Social Assistance,per_sa_allsa.bry_q5_tot,14.72430825
Kenya,KEN,2005,Beneficiary incidence in 5th quintile (richest) (%) - All Social Assistance,per_sa_allsa.bry_q5_tot,10.3029565
Kenya,KEN,2015,Beneficiary incidence in 5th quintile (richest) (%) - All Social Assistance -urban,per_sa_allsa.bry_q5_urb,12.70474623
Kenya,KEN,2005,Beneficiary incidence in 5th quintile (richest) (%) - All Social Assistance -urban,per_sa_allsa.bry_q5_urb,17.24004293
Kenya,KEN,2015,Benefit-cost ratio -  All Social Assistance -extreme poor (<$2.15 a day),per_sa_allsa.cba_ep_tot,0.302421768
Kenya,KEN,2005,Benefit-cost ratio -  All Social Assistance -extreme poor (<$2.15 a day),per_sa_allsa.cba_ep_tot,0.14016612
Kenya,KEN,2015,Benefit-cost ratio -  All Social Assistance -1st quintile (poorest) -rural,per_sa_allsa.cba_q1_rur,0.325822192
Kenya,KEN,2005,Benefit-cost ratio -  All Social Assistance -1st quintile (poorest) -rural,per_sa_allsa.cba_q1_rur,0.200593365
Kenya,KEN,2015,Benefit-cost ratio -  All Social Assistance -1st quintile (poorest),per_sa_allsa.cba_q1_tot,0.243232354
Kenya,KEN,2005,Benefit-cost ratio -  All Social Assistance -1st quintile (poorest),per_sa_allsa.cba_q1_tot,0.117515825
Kenya,KEN,2015,Benefit-cost ratio -  All Social Assistance - 1st quintile (poorest) -urban,per_sa_allsa.cba_q1_urb,0.098127831
Kenya,KEN,2005,Benefit-cost ratio -  All Social Assistance - 1st quintile (poorest) -urban,per_sa_allsa.cba_q1_urb,0.005982774
Kenya,KEN,2015,Coverage in extreme poor (<$2.15 a day) (%) - All Social Assistance  (preT),per_sa_allsa.cov_ep_preT_tot,33.65226141
Kenya,KEN,2005,Coverage in extreme poor (<$2.15 a day) (%) - All Social Assistance  (preT),per_sa_allsa.cov_ep_preT_tot,33.61296722
Kenya,KEN,2015,Coverage in extreme poor (<$2.15 a day) (%) - All Social Assistance,per_sa_allsa.cov_ep_tot,32.83850935
Kenya,KEN,2005,Coverage in extreme poor (<$2.15 a day) (%) - All Social Assistance,per_sa_allsa.cov_ep_tot,32.74466186
Kenya,KEN,2015,Coverage (%) - All Social Assistance (preT),per_sa_allsa.cov_pop_preT_tot,26.44124182
